qid,docno,score
2082,msmarco_passage_11_67024711,1.9914455923448309
2082,msmarco_passage_07_123296727,1.978919105343024
2082,msmarco_passage_57_814341505,1.971333337204926
2082,msmarco_passage_48_593692065,1.946550756134108
2082,msmarco_passage_22_534539976,1.9050861595335635
2082,msmarco_passage_53_588973533,1.8863057036204167
2082,msmarco_passage_39_714339196,1.8858744745763865
2082,msmarco_passage_31_566103947,1.880410912717954
2082,msmarco_passage_43_494102932,1.8757805549410855
2082,msmarco_passage_60_188502221,1.8752450123355844
2082,msmarco_passage_48_544808271,1.8419629500327084
2082,msmarco_passage_29_458776515,1.8374096792744867
2082,msmarco_passage_48_544777559,1.813679436352337
2082,msmarco_passage_41_170486272,1.7253142621503936
2082,msmarco_passage_15_399504985,1.393495009979365
2082,msmarco_passage_08_423967280,1.0189126816024383
23287,msmarco_passage_02_500358436,2.807333644549052
23287,msmarco_passage_03_865272429,2.804825133116581
23287,msmarco_passage_37_406984666,2.75912976999725
23287,msmarco_passage_26_607486542,2.750248153203783
23287,msmarco_passage_42_184648743,2.4933509589461966
23287,msmarco_passage_02_500355930,2.4554709307873868
23287,msmarco_passage_11_422302183,2.379303551290605
23287,msmarco_passage_26_586658040,2.3642433857109144
23287,msmarco_passage_26_607486955,2.3579104381591334
23287,msmarco_passage_45_756420866,2.346184222131745
23287,msmarco_passage_52_107459832,2.284975192629882
23287,msmarco_passage_46_455943461,2.257799518101102
23287,msmarco_passage_04_101923352,2.255146068463823
23287,msmarco_passage_00_811354181,2.2475417339928243
23287,msmarco_passage_62_187711450,2.232695464733168
23287,msmarco_passage_64_515539058,2.1895253298041557
23287,msmarco_passage_55_523250853,2.1854875708897907
23287,msmarco_passage_03_866752270,2.1764324308532386
23287,msmarco_passage_64_515534022,2.165897204464201
23287,msmarco_passage_55_523245555,2.158301350180545
23287,msmarco_passage_38_678706905,2.13632583552122
23287,msmarco_passage_52_19590082,2.1261968212771647
23287,msmarco_passage_45_858599429,2.120295178186298
23287,msmarco_passage_32_72305075,2.109757923133867
23287,msmarco_passage_00_811362170,2.1032449395381803
23287,msmarco_passage_00_811364025,2.080323640537305
23287,msmarco_passage_55_523244708,2.0722008968549948
23287,msmarco_passage_55_523197995,2.062259275042473
23287,msmarco_passage_02_371479656,2.0560680689328845
23287,msmarco_passage_08_487720875,2.0251995275039465
23287,msmarco_passage_02_719226714,2.01714237928156
23287,msmarco_passage_06_548613675,2.0129809173460185
23287,msmarco_passage_31_543339733,2.0006200871358923
23287,msmarco_passage_38_376862727,1.9754402351447533
23287,msmarco_passage_55_523249144,1.9677853528292744
23287,msmarco_passage_16_707291644,1.949851968582299
23287,msmarco_passage_63_651538608,1.9269084207531133
23287,msmarco_passage_54_300216711,1.9182194019383831
23287,msmarco_passage_37_720571332,1.9152350355118408
23287,msmarco_passage_31_818053180,1.8956884593524943
23287,msmarco_passage_17_240099997,1.8837961145563609
23287,msmarco_passage_55_523253056,1.8750093606271612
23287,msmarco_passage_62_725076999,1.86211915777553
23287,msmarco_passage_37_720698680,1.839399012724006
23287,msmarco_passage_24_864911870,1.8349805714858356
23287,msmarco_passage_11_422275427,1.7971476084334257
23287,msmarco_passage_03_270784492,1.7830176326998664
23287,msmarco_passage_44_124616779,1.7581951218183074
23287,msmarco_passage_01_863886974,1.757067219632821
23287,msmarco_passage_24_711477760,1.7525574679923115
23287,msmarco_passage_55_523253961,1.744072510529203
23287,msmarco_passage_03_270780039,1.740856101727744
23287,msmarco_passage_22_691904124,1.7399709073032643
23287,msmarco_passage_62_725077540,1.7333844539928522
23287,msmarco_passage_52_158309266,1.7305019716811525
23287,msmarco_passage_38_511023606,1.7022303210210354
23287,msmarco_passage_52_250702766,1.6833059293776214
23287,msmarco_passage_33_59827875,1.6799016069759818
23287,msmarco_passage_61_326798154,1.6775816440155074
23287,msmarco_passage_00_811362771,1.6687152294319567
23287,msmarco_passage_31_818054443,1.663693806553109
23287,msmarco_passage_41_589124833,1.6516937355055703
23287,msmarco_passage_30_105557029,1.6341994602370202
23287,msmarco_passage_31_53518847,1.622598825594966
23287,msmarco_passage_31_818054000,1.6142594528869671
23287,msmarco_passage_25_702928253,1.602707951308638
23287,msmarco_passage_25_703334613,1.5873600701341417
23287,msmarco_passage_09_76308154,1.5860899816646112
23287,msmarco_passage_17_234501315,1.5818457508743524
23287,msmarco_passage_44_124617275,1.564918478230743
23287,msmarco_passage_09_76334687,1.546847879367694
23287,msmarco_passage_25_703497698,1.533230522224827
23287,msmarco_passage_68_30625405,1.5279938162274669
23287,msmarco_passage_62_724621357,1.497876808359491
23287,msmarco_passage_09_193997135,1.4828946455800829
23287,msmarco_passage_25_703872082,1.4746903263432816
23287,msmarco_passage_30_613745622,1.4518543743549488
23287,msmarco_passage_00_811359731,1.4440580192985122
23287,msmarco_passage_31_175079175,1.4420432713306943
23287,msmarco_passage_07_594655665,1.4419760830686053
23287,msmarco_passage_38_511341225,1.3913225966563654
23287,msmarco_passage_25_701960361,1.356308880908061
23287,msmarco_passage_65_406558951,1.350776037790966
23287,msmarco_passage_38_543634328,1.326984129107992
23287,msmarco_passage_25_702746033,1.2936830360071216
23287,msmarco_passage_45_658324881,1.2508176170151084
23287,msmarco_passage_59_659640227,1.194781885320361
30611,msmarco_passage_11_59934478,3.080998606547713
30611,msmarco_passage_01_436571677,2.527702095596811
30611,msmarco_passage_57_689908011,2.521242387628895
30611,msmarco_passage_58_752701097,2.511821315033138
30611,msmarco_passage_11_59936302,2.459047874635158
30611,msmarco_passage_07_94355630,2.445150286490155
30611,msmarco_passage_11_308282957,2.436594763231077
30611,msmarco_passage_45_264750792,2.412851470306796
30611,msmarco_passage_14_243076180,2.3944636120839675
30611,msmarco_passage_37_500000413,2.393739613983355
30611,msmarco_passage_30_590351057,2.389170282508936
30611,msmarco_passage_58_388835310,2.343381156876432
30611,msmarco_passage_11_59937269,2.328508296642695
30611,msmarco_passage_18_577081451,2.303330498146819
30611,msmarco_passage_02_448916602,2.295537112821088
30611,msmarco_passage_11_59936819,2.295067706519167
30611,msmarco_passage_11_59935812,2.2942889981552805
30611,msmarco_passage_68_19987965,2.279189887837099
30611,msmarco_passage_28_581375995,2.279139766786281
30611,msmarco_passage_15_619583701,2.26628922507322
30611,msmarco_passage_06_602702567,2.2567717246038117
30611,msmarco_passage_30_591624724,2.253248232599134
30611,msmarco_passage_68_158940617,2.2478542772315504
30611,msmarco_passage_06_239184541,2.234820375507498
30611,msmarco_passage_30_330800256,2.2346899794651574
30611,msmarco_passage_02_448906411,2.233862047930576
30611,msmarco_passage_11_308350169,2.232346095337114
30611,msmarco_passage_02_648878058,2.212440636978445
30611,msmarco_passage_66_773193685,2.2081319702612707
30611,msmarco_passage_40_237267944,2.2079193774453083
30611,msmarco_passage_40_398498150,2.2064696217362245
30611,msmarco_passage_07_99995512,2.201909555852215
30611,msmarco_passage_43_3840163,2.196064512519415
30611,msmarco_passage_11_59933115,2.1933426664429003
30611,msmarco_passage_68_137053497,2.1864800620713973
30611,msmarco_passage_04_287901958,2.185362949629879
30611,msmarco_passage_11_308349280,2.1709528132822555
30611,msmarco_passage_23_864601995,2.1675778829770778
30611,msmarco_passage_51_365746140,2.1659409606316604
30611,msmarco_passage_07_261367053,2.1575651708192125
30611,msmarco_passage_68_158941584,2.1507236469829127
30611,msmarco_passage_50_667352383,2.132219181036649
30611,msmarco_passage_50_667351326,2.127276870164046
30611,msmarco_passage_30_522831673,2.1239758036601124
30611,msmarco_passage_01_358089435,2.1163126251537805
30611,msmarco_passage_55_442989675,2.10928877134129
30611,msmarco_passage_63_434339571,2.092861096743771
30611,msmarco_passage_20_691564718,2.0926071740968952
30611,msmarco_passage_19_241483054,2.086704800626152
30611,msmarco_passage_68_158941140,2.079630549844412
30611,msmarco_passage_08_519570323,2.0509021732218584
30611,msmarco_passage_01_236713622,2.045402301846956
30611,msmarco_passage_00_570495994,2.035696363130436
30611,msmarco_passage_11_308352575,2.03244140769811
30611,msmarco_passage_68_142151642,2.030793235010316
30611,msmarco_passage_68_158942542,2.029125028362885
30611,msmarco_passage_08_467648073,2.0288579097092434
30611,msmarco_passage_11_55514266,2.019687534516988
30611,msmarco_passage_20_691450665,2.0191065031985898
30611,msmarco_passage_11_59934964,2.015774515319901
30611,msmarco_passage_20_23031688,2.004143744305232
30611,msmarco_passage_13_130721971,2.0041029852916767
30611,msmarco_passage_30_706071112,1.9875207716174896
30611,msmarco_passage_48_431010824,1.9696616796502249
30611,msmarco_passage_64_113573787,1.9672298100198775
30611,msmarco_passage_51_538103109,1.9544709073893536
30611,msmarco_passage_22_249062522,1.943548744543212
30611,msmarco_passage_60_245505125,1.9385559059642772
30611,msmarco_passage_45_821630488,1.934225921276696
30611,msmarco_passage_53_119712338,1.9226682020354984
30611,msmarco_passage_07_41804685,1.9066251131597296
30611,msmarco_passage_11_308196275,1.8673590383226204
30611,msmarco_passage_27_309110946,1.864555157433384
30611,msmarco_passage_03_562780144,1.83600641171506
30611,msmarco_passage_13_130719779,1.7965726160298896
30611,msmarco_passage_66_773158354,1.7897790496252146
30611,msmarco_passage_66_773160478,1.7839112667847563
30611,msmarco_passage_01_391093791,1.7683008006774408
30611,msmarco_passage_68_4692280,1.7643802475836317
30611,msmarco_passage_00_570492458,1.7577935904945403
30611,msmarco_passage_28_343155867,1.757674113717814
30611,msmarco_passage_62_797639705,1.716693064200946
30611,msmarco_passage_13_130713627,1.7154929405481956
30611,msmarco_passage_68_142152443,1.6872785432079862
30611,msmarco_passage_30_611323721,1.659788346195674
30611,msmarco_passage_30_592921623,1.6470502716986486
30611,msmarco_passage_63_434339209,1.6439059294674756
30611,msmarco_passage_41_580040976,1.6267936208287876
30611,msmarco_passage_15_601952517,1.5566704773023992
30611,msmarco_passage_21_582904228,1.5237382921732443
30611,msmarco_passage_24_619451598,1.518804328403944
30611,msmarco_passage_17_771044914,1.434575246794775
30611,msmarco_passage_68_4698062,1.3533164321855886
30611,msmarco_passage_18_578237899,1.3318737837435966
112700,msmarco_passage_18_757021196,2.9654165275772413
112700,msmarco_passage_27_631089875,2.7335675662680314
112700,msmarco_passage_30_794527402,2.6033723946564056
112700,msmarco_passage_45_191385723,2.551651486032202
112700,msmarco_passage_56_558076576,2.4356811983325724
112700,msmarco_passage_30_820452057,2.4101499298276536
112700,msmarco_passage_07_292095541,2.4076567259014383
112700,msmarco_passage_24_418296768,2.389537638042415
112700,msmarco_passage_25_325374796,2.337736798285753
112700,msmarco_passage_49_484258022,2.330777053094079
112700,msmarco_passage_24_200606439,2.3152552171609044
112700,msmarco_passage_60_123550218,2.3093055100574107
112700,msmarco_passage_20_717525117,2.286687922756124
112700,msmarco_passage_06_242494666,2.2831231966643517
112700,msmarco_passage_53_760116594,2.279992842770139
112700,msmarco_passage_00_777872823,2.2671635700417774
112700,msmarco_passage_08_134504238,2.2639466388806784
112700,msmarco_passage_66_71253864,2.248363084465681
112700,msmarco_passage_49_698544872,2.2452442322921504
112700,msmarco_passage_21_647207525,2.2285097928380897
112700,msmarco_passage_36_792525846,2.227378307382036
112700,msmarco_passage_21_647207166,2.2269613180342818
112700,msmarco_passage_02_165691232,2.2189824779188623
112700,msmarco_passage_66_50440529,2.2117960045310627
112700,msmarco_passage_50_69302138,2.1772593735348256
112700,msmarco_passage_23_365487328,2.174710204638364
112700,msmarco_passage_06_131004170,2.164677467269177
112700,msmarco_passage_60_224286794,2.16273825585392
112700,msmarco_passage_17_378937737,2.145601899083927
112700,msmarco_passage_30_498050717,2.1398797783696155
112700,msmarco_passage_33_528428380,2.125003881145534
112700,msmarco_passage_50_69300717,2.1171592336294904
112700,msmarco_passage_02_289767562,2.1166528805286986
112700,msmarco_passage_24_200608232,2.1161216663626625
112700,msmarco_passage_24_201870059,2.1096860582367403
112700,msmarco_passage_60_201079301,2.084456965335569
112700,msmarco_passage_17_378937360,2.083907748578789
112700,msmarco_passage_33_813971959,2.0744996937395266
112700,msmarco_passage_24_199511587,2.050517911424969
112700,msmarco_passage_28_560799651,2.049547046583537
112700,msmarco_passage_36_753181870,2.0427122321501066
112700,msmarco_passage_28_560798078,2.0403472389284163
112700,msmarco_passage_53_364338297,2.0391195702373195
112700,msmarco_passage_11_609350516,2.0282459580213
112700,msmarco_passage_18_757019055,2.0173315069567685
112700,msmarco_passage_31_633176252,1.9980537081601704
112700,msmarco_passage_53_362849263,1.9853284692376685
112700,msmarco_passage_60_123551664,1.9847962497039144
112700,msmarco_passage_32_601260331,1.9777465268521544
112700,msmarco_passage_30_794526953,1.9542466674570649
112700,msmarco_passage_28_560804460,1.94370611641196
112700,msmarco_passage_01_33088522,1.92941952500936
112700,msmarco_passage_43_274951799,1.9091454846387752
112700,msmarco_passage_41_634470133,1.8861791983198537
112700,msmarco_passage_51_861573006,1.8827575837729564
112700,msmarco_passage_28_560797645,1.8799359971758505
112700,msmarco_passage_53_364337831,1.8765621696656036
112700,msmarco_passage_02_220704238,1.876082945428943
112700,msmarco_passage_53_411487967,1.8706814639714928
112700,msmarco_passage_53_362931204,1.829006845602494
112700,msmarco_passage_17_330928122,1.8244346642796605
112700,msmarco_passage_30_708720880,1.7823991332713718
112700,msmarco_passage_53_362929568,1.775978502840062
112700,msmarco_passage_00_723246660,1.7708847681513726
112700,msmarco_passage_17_378943762,1.683405048295625
112700,msmarco_passage_29_611360594,1.6734496875518683
112700,msmarco_passage_53_411485558,1.6492398220192297
112700,msmarco_passage_37_396463558,1.6448483163616976
112700,msmarco_passage_45_435538461,1.643262398666289
112700,msmarco_passage_34_703834280,1.5948532672480338
112700,msmarco_passage_21_133859540,1.5555555415888629
112700,msmarco_passage_08_152211525,1.533699196071196
112700,msmarco_passage_02_165691731,1.4800348358110014
112700,msmarco_passage_27_453469353,1.4799317438930049
112700,msmarco_passage_27_453463807,1.3745749829302345
112700,msmarco_passage_02_165688744,1.01190485763272
168329,msmarco_passage_03_152780110,3.22022063357532
168329,msmarco_passage_01_685626555,2.7515816397151163
168329,msmarco_passage_17_253755796,2.6758927139272943
168329,msmarco_passage_38_867366499,2.6288143557057
168329,msmarco_passage_44_581740341,2.6130005349694567
168329,msmarco_passage_30_795590421,2.520304753824487
168329,msmarco_passage_31_866473184,2.5160574432480063
168329,msmarco_passage_38_867365984,2.515274490175149
168329,msmarco_passage_16_254377781,2.491537714954081
168329,msmarco_passage_38_867365571,2.4604986880793787
168329,msmarco_passage_38_866851004,2.426085467892573
168329,msmarco_passage_39_1330431,2.398499616436024
168329,msmarco_passage_16_254397947,2.3713809503755545
168329,msmarco_passage_16_246541008,2.37015327668569
168329,msmarco_passage_31_617424078,2.3469803579085577
168329,msmarco_passage_38_867365033,2.327416782647967
168329,msmarco_passage_16_241333013,2.288876937368349
168329,msmarco_passage_61_661474646,2.288260053351358
168329,msmarco_passage_25_259221061,2.287635325966358
168329,msmarco_passage_04_441114625,2.2806696169151417
168329,msmarco_passage_04_93659698,2.2803409778679304
168329,msmarco_passage_39_513965303,2.2705398119828493
168329,msmarco_passage_38_55099740,2.248543568451504
168329,msmarco_passage_54_756551330,2.23763919731661
168329,msmarco_passage_60_226415364,2.22636595289983
168329,msmarco_passage_13_402055216,2.208683365393116
168329,msmarco_passage_02_818305809,2.2066029556018245
168329,msmarco_passage_35_331170254,2.194172571863243
168329,msmarco_passage_13_737747025,2.194110639600006
168329,msmarco_passage_00_343070928,2.1919336278185177
168329,msmarco_passage_39_507047522,2.18892089849998
168329,msmarco_passage_38_866328621,2.1818541028463194
168329,msmarco_passage_03_692818098,2.173764729862717
168329,msmarco_passage_04_441187954,2.1639226481895637
168329,msmarco_passage_16_248510785,2.141111569668161
168329,msmarco_passage_38_868533273,2.123236021811952
168329,msmarco_passage_30_538765796,2.1189430587901925
168329,msmarco_passage_38_866204669,2.112591152511479
168329,msmarco_passage_13_402054707,2.110926754362381
168329,msmarco_passage_17_619879125,2.104634569063001
168329,msmarco_passage_38_868534175,2.063144121916221
168329,msmarco_passage_04_93661343,2.0371073355605214
168329,msmarco_passage_04_93661774,2.035603340839011
168329,msmarco_passage_42_745070160,2.0321885770587667
168329,msmarco_passage_12_174493415,2.0145624846310244
168329,msmarco_passage_35_324065621,2.0142578522861005
168329,msmarco_passage_41_385435024,2.0103078536380465
168329,msmarco_passage_11_715773096,2.0019699241594857
168329,msmarco_passage_04_441730262,1.9947740189971808
168329,msmarco_passage_13_401910432,1.9620692330681595
168329,msmarco_passage_58_518542664,1.948981081875721
168329,msmarco_passage_14_370399022,1.9404438289985688
168329,msmarco_passage_25_259214113,1.904112196712877
168329,msmarco_passage_58_247619001,1.8889836652328185
168329,msmarco_passage_31_624818009,1.8795135452592275
168329,msmarco_passage_39_3153139,1.861963427882292
168329,msmarco_passage_61_674104066,1.8450103116371936
168329,msmarco_passage_33_144894591,1.7990524095166156
168329,msmarco_passage_38_869415193,1.7962453660772977
190623,msmarco_passage_08_377498739,2.668069544120133
190623,msmarco_passage_05_497938979,2.4087742331926383
190623,msmarco_passage_08_377498267,1.9627546713080144
190623,msmarco_passage_18_550905367,1.7372217128571377
190623,msmarco_passage_18_550907066,1.7011943552403488
190623,msmarco_passage_18_550908404,1.6611410446497166
190623,msmarco_passage_18_550904935,1.6401552504768568
190623,msmarco_passage_30_678173837,1.6382771257787925
190623,msmarco_passage_18_550903631,1.5887134289195346
190623,msmarco_passage_18_550905862,1.5882602545070186
190623,msmarco_passage_18_550906639,1.5737617538822644
190623,msmarco_passage_18_289262304,1.5541042881635092
190623,msmarco_passage_40_370985028,1.51514005260002
190623,msmarco_passage_04_703823115,1.5058277164599605
190623,msmarco_passage_40_119020381,1.491217953728018
190623,msmarco_passage_51_811098079,1.4677084462342171
190623,msmarco_passage_49_568877679,1.4661922741471465
190623,msmarco_passage_39_773005627,1.4316975773785563
190623,msmarco_passage_19_616027567,1.4274930260955732
190623,msmarco_passage_07_763160990,1.4127647128367993
190623,msmarco_passage_50_318487983,1.4080271819781518
190623,msmarco_passage_19_616018280,1.4001259484096562
190623,msmarco_passage_04_538333204,1.3825251100511704
190623,msmarco_passage_63_333402535,1.379790631322802
190623,msmarco_passage_22_233893745,1.3739416646207114
190623,msmarco_passage_54_46604827,1.3642276816683063
190623,msmarco_passage_30_678174284,1.3544150986143555
190623,msmarco_passage_01_781011133,1.3335930038205628
190623,msmarco_passage_16_441596136,1.2935561668618152
190623,msmarco_passage_18_550906248,1.288892863345534
190623,msmarco_passage_12_327446927,1.2821911866364484
190623,msmarco_passage_21_565030752,1.2797647758930857
190623,msmarco_passage_01_584273282,1.18080914520512
190623,msmarco_passage_27_783043368,1.1735670422255584
190623,msmarco_passage_34_379382623,1.1607757949385704
190623,msmarco_passage_36_630771465,1.1377480519171372
190623,msmarco_passage_06_546961497,1.1356057191291449
190623,msmarco_passage_44_474226940,1.1268433153315116
190623,msmarco_passage_35_832927015,1.1238639112899875
190623,msmarco_passage_50_295169779,1.1101487640253158
190623,msmarco_passage_20_511222268,1.100625677358389
190623,msmarco_passage_15_147368316,1.0946017046068135
190623,msmarco_passage_63_333402094,1.0864496356056483
190623,msmarco_passage_00_680645686,1.0838125693632017
190623,msmarco_passage_68_458948191,1.081289322437641
190623,msmarco_passage_19_778362947,1.078391750116559
190623,msmarco_passage_18_726648609,1.077206495231266
190623,msmarco_passage_13_161674296,1.0727794472470835
190623,msmarco_passage_21_122779101,1.0646766552372506
190623,msmarco_passage_54_360362743,1.055950894555077
190623,msmarco_passage_05_497939403,1.047058166836497
190623,msmarco_passage_13_385093366,1.0150934328047256
190623,msmarco_passage_67_101748997,1.00312273561059
190623,msmarco_passage_19_716080658,0.999837748499658
190623,msmarco_passage_22_412044067,0.981410901769385
190623,msmarco_passage_17_822760470,0.978675320725136
190623,msmarco_passage_23_461676891,0.9694825094907408
190623,msmarco_passage_19_716081070,0.964215834299093
190623,msmarco_passage_18_71105299,0.937838482952274
190623,msmarco_passage_65_149098233,0.9214275979339106
190623,msmarco_passage_11_225273304,0.910010164670807
190623,msmarco_passage_31_381741895,0.9073148748013272
190623,msmarco_passage_19_754807463,0.9060877873392058
190623,msmarco_passage_39_662478101,0.9001850173992125
190623,msmarco_passage_23_461733691,0.891815947246805
190623,msmarco_passage_12_478591899,0.8894574715711911
190623,msmarco_passage_12_327448162,0.8596852681931353
190623,msmarco_passage_01_781010628,0.8329216556411896
190623,msmarco_passage_35_698299248,0.8212448592235694
190623,msmarco_passage_54_207995369,0.797546393103596
190623,msmarco_passage_04_156808610,0.796689330470762
190623,msmarco_passage_05_598763431,0.7926622255733518
190623,msmarco_passage_03_197209851,0.7650298804945149
190623,msmarco_passage_24_81419398,0.7431251917577844
190623,msmarco_passage_15_46018958,0.740437636875503
190623,msmarco_passage_05_582384406,0.7382877617444844
190623,msmarco_passage_20_499088840,0.7369859211467185
190623,msmarco_passage_41_221824588,0.7295908544167418
190623,msmarco_passage_59_148152280,0.7275276891953393
190623,msmarco_passage_23_591996861,0.723615274804446
190623,msmarco_passage_39_458598148,0.6830570543506376
190623,msmarco_passage_19_567885762,0.6542757973864675
190623,msmarco_passage_29_508348371,0.6471289285780901
190623,msmarco_passage_24_81055389,0.6286640640453747
190623,msmarco_passage_06_41635926,0.627077257482401
190623,msmarco_passage_47_69168407,0.6097569716976239
190623,msmarco_passage_10_415765599,0.6052431614495475
190623,msmarco_passage_47_68996541,0.6044772659525641
190623,msmarco_passage_17_800530724,0.603304018519461
190623,msmarco_passage_54_207993948,0.6006307644313263
190623,msmarco_passage_09_469598368,0.5591583183547619
190623,msmarco_passage_00_787246930,0.5470593998149403
190623,msmarco_passage_37_687367747,0.5266896458731783
190623,msmarco_passage_47_68949842,0.5193410048445943
190623,msmarco_passage_06_41633235,0.4637933452232139
190623,msmarco_passage_35_234866879,0.4253325166974558
226975,msmarco_passage_65_219573228,2.9956959602922204
226975,msmarco_passage_52_269196632,2.6413199579930167
226975,msmarco_passage_24_559073437,2.553202103597364
226975,msmarco_passage_10_719901294,2.4882151991638577
226975,msmarco_passage_25_95176272,2.46276386145258
226975,msmarco_passage_59_779343147,2.3821953839387087
226975,msmarco_passage_64_363384407,2.2138033570862485
226975,msmarco_passage_12_190331710,2.180911599002151
226975,msmarco_passage_10_719898481,2.104649280965659
226975,msmarco_passage_00_519959798,2.084283207976749
226975,msmarco_passage_61_742439218,2.032101915668592
226975,msmarco_passage_59_710149301,2.0233895151586125
226975,msmarco_passage_44_466774508,1.914669230132292
226975,msmarco_passage_25_95167754,1.899145612455264
226975,msmarco_passage_00_103998667,1.853102013841508
226975,msmarco_passage_12_355600311,1.8294333883280296
226975,msmarco_passage_27_446399410,1.823159120842578
226975,msmarco_passage_29_22477892,1.820844746002795
226975,msmarco_passage_27_446336923,1.8148305238649736
226975,msmarco_passage_35_201501678,1.809499029094984
226975,msmarco_passage_24_559064165,1.7938895976066935
226975,msmarco_passage_30_263547030,1.7913945388141674
226975,msmarco_passage_11_561307741,1.7543026070442491
226975,msmarco_passage_11_560021125,1.718790129460945
226975,msmarco_passage_28_849866213,1.660251935516101
226975,msmarco_passage_29_280788424,1.6568214681870397
226975,msmarco_passage_16_230628754,1.6474645877674885
226975,msmarco_passage_65_628619479,1.6378199252183172
226975,msmarco_passage_09_35262248,1.5962809030701812
226975,msmarco_passage_07_822308986,1.582971514576743
226975,msmarco_passage_50_745979337,1.5346311637922112
226975,msmarco_passage_54_240611981,1.51705185130433
226975,msmarco_passage_56_154460937,1.5158843255256007
226975,msmarco_passage_38_604886595,1.4978491898208606
226975,msmarco_passage_06_787543394,1.4602532244150426
226975,msmarco_passage_27_447348801,1.4483844948843054
226975,msmarco_passage_60_322466152,1.4098967020543505
226975,msmarco_passage_67_35039576,1.4052663572388722
226975,msmarco_passage_48_751105107,1.4010331977102948
226975,msmarco_passage_66_694032311,1.383235748382004
226975,msmarco_passage_50_829990867,1.366852991834452
226975,msmarco_passage_53_70417866,1.34575358371314
226975,msmarco_passage_27_505916170,1.3417498935393368
226975,msmarco_passage_34_252161546,1.3251643144358385
226975,msmarco_passage_41_433096217,1.3157160613003795
226975,msmarco_passage_29_279843468,1.3102405528349923
226975,msmarco_passage_42_239168464,1.3067802612554733
226975,msmarco_passage_57_713774992,1.2998815414968283
226975,msmarco_passage_12_188586749,1.288208364867455
226975,msmarco_passage_14_320420557,1.2864151962137549
226975,msmarco_passage_12_208890878,1.2774924321099492
226975,msmarco_passage_53_355313572,1.267314251725394
226975,msmarco_passage_04_389143918,1.265255613199182
226975,msmarco_passage_59_411850383,1.263777871058782
226975,msmarco_passage_12_264631080,1.251174868079599
226975,msmarco_passage_38_608836375,1.2381581322649904
226975,msmarco_passage_24_255039402,1.2358510274951608
226975,msmarco_passage_39_117321159,1.2328984900020403
226975,msmarco_passage_12_223016324,1.2318150995010335
226975,msmarco_passage_55_290464162,1.227720073809795
226975,msmarco_passage_00_100789200,1.21105641212698
226975,msmarco_passage_27_594694412,1.2022727781500744
226975,msmarco_passage_12_620714233,1.185357924833775
226975,msmarco_passage_38_611762296,1.1672517030943428
226975,msmarco_passage_11_92021773,1.1613803400528673
